autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
2864.93529290516,2624.31362297558,2723.27552329276,2614.61949122638,2832.97759121962,2701.2231372122,2714.0336889003,2858.99542828222,2478.79100832926
2863.28406355422,2705.1426285524,2845.34771962258,2743.72553833464,2981.2759097974003,2825.87937598836,2842.1903690604,3006.6783905612,2518.3599899104
3305.5873285421603,2929.14653527778,3009.467749675,2854.98653216762,3162.9530468888,2971.67596737498,3000.67423133292,3148.8419700468403,2633.80097126024
3389.56016919378,3158.75598166308,3270.12750913316,3066.1842526724,3401.63054713632,3181.7563377422,3217.89325862232,3299.72289919762,2773.84799748318
3621.89485470624,3521.8508772289,3481.89539461718,3331.6560145702,3629.4964956496,3432.39193610816,3466.0378513853,3471.35251121476,3015.85505725482
4009.01092727138,3751.3478691714,3722.4439342352,3485.23972688332,3769.08329682682,3558.83539727882,3656.5372490568,3599.2431073998,3303.3220350708
4348.0629232716,3942.6838650346,3835.7375945074,3571.5185471634,3907.75708666922,3823.0295439962,3800.5337661126,3738.546223037,3533.77897585468
4689.7801943374,4039.1886357766,3928.3586707427,3758.437039154,4017.36049503058,3854.9536839676,3950.7805849162,3839.1321820354,3683.3158997953
4830.3482478374,4202.073308374,4095.3990937814,3914.8489457798,4067.00665194124,3971.90490753,4043.9084046189,3891.8708710468,3806.712124956
4621.5311739172,4301.0573154186,4153.7674896808,3828.63983328476,4107.7858458846,3978.17487134342,4094.754401541,3939.00800170464,3808.37404097138
4543.4434374642,4328.857310933399,4187.08243267396,3959.20883586162,4138.69255253858,4077.5132495778,4153.0765234849005,3979.8299772295,3670.3370156804
4826.52605403684,4330.949592196799,4275.115961346601,4028.69698550076,4101.1782742766,4120.9318400954,4169.1005831091,4011.79944821542,3708.3518559078
4697.7262182809,4194.3939271854,4277.0399101832,3977.25812316842,4107.6915517866,4106.271901755599,4112.5997342062,3923.6710317412,3556.2860341063
4329.272554202,4164.714335983799,4105.5419955896,3684.1388777284,4041.3457005777,3974.04807268258,4026.0761683562,3825.9474224732,3349.89902386278
4284.186005862,4005.6686555059,3989.607751336,3566.5067809309603,3901.9076046854,3763.2277031885,3873.4905066848,3685.4518357337,3235.9600776466
4296.735851830999,3721.86933394098,3891.37331252302,3377.4158926174,3780.34588866316,3705.84108346798,3728.00924174664,3563.7047095758,3178.2819494683
